tconst	averageRating	numVotes
tt0027742	5.4	29
tt0027744	5.1	25
tt0027746	5.7	465
tt0027747	5.6	36
tt0027749	5.9	45
tt0027750	7.0	78
tt0027752	7.8	2758
tt0027753	7.2	5
tt0027754	5.4	157
tt0027756	7.1	147
tt0027757	6.6	62
tt0027758	6.0	37
tt0027759	5.7	31
tt0027760	7.2	172
tt0027761	6.4	59
tt0027764	5.3	23
tt0027765	5.5	38
tt0027766	5.6	233
tt0027767	6.4	81
tt0027768	6.7	89
tt0027769	7.3	49
tt0027770	5.7	87
tt0027771	6.6	27
tt0027773	4.5	13
tt0027774	6.2	30
tt0027775	6.3	9
tt0027776	5.0	14
tt0027777	4.8	13
tt0027779	7.7	1593
tt0027780	6.6	21
tt0027781	6.1	91
tt0027782	7.1	202
tt0027783	6.1	62
tt0027784	6.2	30
tt0027785	6.6	81
tt0027786	6.2	107
tt0027787	5.9	220
tt0027788	7.4	155
tt0027789	6.4	31
tt0027791	6.1	201
tt0027793	6.3	15
tt0027796	6.6	913
tt0027800	6.6	1985
tt0027801	2.5	20
tt0027802	3.2	9
tt0027805	5.6	443
tt0027807	6.6	90
tt0027808	7.2	33
tt0027809	5.8	6
tt0027810	6.5	140
tt0027812	6.8	5
tt0027813	6.9	77
tt0027814	5.8	55
tt0027815	6.3	6
tt0027816	5.1	11
tt0027818	6.5	192
tt0027819	6.2	9
tt0027820	6.5	6
tt0027821	5.3	18
tt0027824	4.9	233
tt0027825	6.6	5
tt0027827	6.4	25
tt0027828	6.2	13
tt0027829	6.6	85
tt0027830	6.8	124
tt0027832	5.3	9
tt0027833	5.8	12
tt0027834	6.6	126
tt0027835	6.9	24
tt0027838	6.5	127
tt0027839	5.6	11
tt0027840	5.7	133
tt0027842	5.9	26
tt0027843	5.8	11
tt0027844	6.2	63
tt0027845	6.9	279
tt0027847	6.3	178
tt0027848	6.0	79
tt0027849	6.0	319
tt0027850	6.6	10
tt0027851	6.6	443
tt0027853	6.2	119
tt0027854	6.3	14
tt0027855	5.0	22
tt0027856	7.3	23
tt0027858	6.9	11
tt0027859	7.2	44
tt0027860	6.4	363
tt0027861	6.5	12
tt0027862	6.3	103
tt0027863	6.1	24
tt0027865	5.8	20
tt0027866	5.9	67
tt0027868	6.4	57
tt0027869	6.6	1052
tt0027870	6.2	45
tt0027871	3.2	17
tt0027873	5.8	30
tt0027874	4.1	31
tt0027875	5.9	155
tt0027876	5.6	256
tt0027877	5.7	46
tt0027878	5.4	8
tt0027879	6.3	27
tt0027880	5.8	136
tt0027881	7.2	141
tt0027882	6.1	50
tt0027883	5.9	8
tt0027884	7.9	6483
tt0027885	6.7	60
tt0027886	5.9	52
tt0027887	7.4	9
tt0027888	7.4	27
tt0027889	4.7	61
tt0027890	5.9	22
tt0027891	6.6	234
tt0027892	6.1	46
tt0027893	7.3	1603
tt0027894	6.7	19
tt0027895	6.2	72
tt0027896	5.2	24
tt0027898	6.2	84
tt0027899	6.8	292
tt0027900	5.7	155
tt0027901	5.7	16
tt0027902	7.0	915
tt0027904	6.7	32
tt0027905	5.5	251
tt0027906	6.2	92
tt0027907	7.1	140
tt0027908	6.4	586
tt0027909	6.1	85
tt0027913	6.8	139
tt0027914	6.0	847
tt0027915	6.6	8
tt0027916	7.3	103
tt0027917	6.0	41
tt0027919	6.5	58
tt0027920	7.3	80
tt0027921	6.3	87
tt0027922	6.7	29
tt0027923	6.4	56
tt0027925	7.1	96
tt0027930	5.8	21
tt0027932	5.7	122
tt0027933	6.3	63
tt0027935	6.2	32
tt0027936	5.6	47
tt0027938	6.7	852
tt0027939	6.7	84
tt0027940	6.2	98
tt0027941	6.5	20
tt0027946	5.5	28
tt0027948	6.3	2102
tt0027949	7.2	26
tt0027951	7.0	640
tt0027952	6.6	86
tt0027953	5.8	13
tt0027954	6.0	221
tt0027956	5.3	23
tt0027957	6.5	15
tt0027958	7.4	502
tt0027959	6.0	225
tt0027960	7.1	540
tt0027961	6.7	486
tt0027962	6.9	517
tt0027963	7.2	599
tt0027964	6.8	558
tt0027966	5.6	90
tt0027967	6.2	92
tt0027968	6.7	203
tt0027969	6.6	1406
tt0027970	6.0	16
tt0027973	5.5	16
tt0027974	5.3	34
tt0027975	6.3	60
tt0027976	5.8	86
tt0027977	8.5	194143
tt0027978	6.7	188
tt0027979	6.8	201
tt0027980	6.0	124
tt0027981	5.5	68
tt0027982	4.4	42
tt0027983	6.4	199
tt0027984	6.3	120
tt0027985	6.5	487
tt0027986	7.2	78
tt0027987	6.8	111
tt0027988	7.5	6
tt0027989	6.0	62
tt0027990	7.1	420
tt0027993	7.8	493
tt0027994	7.6	820
tt0027995	7.0	91
tt0027996	7.9	18305
tt0027997	6.1	53
tt0027999	5.0	179
tt0028000	6.1	182
tt0028001	5.6	86
tt0028002	5.9	157
tt0028003	6.4	355
tt0028004	5.8	240
tt0028005	6.9	7
tt0028008	5.8	151
tt0028009	7.2	21
tt0028010	8.0	18974
tt0028011	4.2	5
tt0028012	6.7	131
tt0028013	6.5	8
tt0028014	4.8	12
tt0028015	6.6	17
tt0028016	7.2	13
tt0028020	6.1	16
tt0028021	7.3	1800
tt0028022	6.7	18
tt0028023	4.8	36
tt0028024	7.2	51
tt0028025	5.1	19
tt0028026	5.4	8
tt0028027	7.3	208
tt0028028	6.1	86
tt0028029	6.7	427
tt0028030	6.7	1119
tt0028031	5.5	143
tt0028033	6.8	152
tt0028034	5.8	17
tt0028035	4.8	12
tt0028037	6.9	8
tt0028039	6.0	12
tt0028041	6.7	9
tt0028042	6.3	145
tt0028049	7.2	62
tt0028050	6.1	18
tt0028051	6.1	9
tt0028052	7.0	55
tt0028054	5.9	187
tt0028055	5.5	25
tt0028056	7.0	31
tt0028057	5.6	179
tt0028059	6.0	354
tt0028060	4.0	20
tt0028062	6.1	185
tt0028063	6.2	231
tt0028065	4.3	38
tt0028067	6.4	15
tt0028069	6.6	471
tt0028070	7.4	2553
tt0028071	5.8	14
tt0028072	4.2	25
tt0028074	3.7	513
tt0028075	6.4	336
tt0028076	7.9	478
tt0028079	6.3	33
tt0028081	5.5	11
tt0028082	6.2	36
tt0028083	5.3	68
tt0028084	6.1	51
tt0028085	6.9	29
tt0028087	7.1	18
tt0028088	5.8	6
tt0028089	6.9	36
tt0028091	7.8	144
tt0028092	6.6	579
tt0028094	5.6	8
tt0028096	7.6	11384
tt0028097	6.4	398
tt0028098	6.0	52
tt0028099	6.8	73
tt0028100	6.4	87
tt0028101	6.5	42
tt0028102	6.8	280
tt0028103	6.2	564
tt0028104	7.3	83
tt0028106	5.0	7
tt0028108	6.9	1820
tt0028109	6.5	126
tt0028110	6.5	143
tt0028111	6.5	294
tt0028112	5.7	381
tt0028114	5.2	39
tt0028115	5.0	16
tt0028116	6.1	10
tt0028117	6.0	89
tt0028118	7.1	1183
tt0028119	7.4	2068
tt0028120	6.8	576
tt0028121	8.0	6
tt0028123	6.8	255
tt0028124	7.0	138
tt0028125	5.7	73
tt0028126	6.2	96
tt0028127	6.8	274
tt0028128	5.9	14
tt0028131	6.7	56
tt0028132	5.6	155
tt0028133	5.6	25
tt0028134	6.2	26
tt0028135	5.8	127
tt0028136	6.7	52
tt0028137	6.4	11
tt0028138	6.9	807
tt0028139	4.4	8
tt0028140	4.6	115
tt0028141	7.3	1794
tt0028142	6.9	302
tt0028143	6.7	89
tt0028144	6.0	134
tt0028145	5.7	22
tt0028146	6.3	135
tt0028147	6.0	7
tt0028148	6.3	114
tt0028149	6.2	34
tt0028150	6.9	8
tt0028151	5.7	62
tt0028152	6.8	31
tt0028153	5.7	64
tt0028154	7.4	5
tt0028155	5.1	9
tt0028156	6.6	593
tt0028157	7.3	35
tt0028158	6.2	223
tt0028161	6.0	6
tt0028162	6.5	40
tt0028163	5.6	170
tt0028164	6.3	12
tt0028165	6.9	463
tt0028166	5.3	6
tt0028167	7.1	1438
tt0028168	6.2	5
tt0028169	5.8	18
tt0028170	4.8	57
tt0028171	5.2	6
tt0028172	7.3	27
tt0028173	6.0	9
tt0028174	3.3	1355
tt0028176	5.6	147
tt0028178	6.3	275
tt0028180	5.5	11
tt0028181	5.1	136
tt0028182	5.0	13
tt0028183	6.4	21
tt0028184	4.9	17
tt0028186	6.9	17
tt0028188	5.8	53
tt0028189	6.8	5
tt0028190	6.3	126
tt0028191	6.9	410
tt0028192	5.5	38
tt0028193	6.0	41
tt0028194	6.3	40
tt0028195	4.8	32
tt0028196	7.4	89
tt0028197	5.9	233
tt0028198	6.0	86
tt0028199	5.9	50
tt0028200	5.1	321
tt0028201	7.6	1703
tt0028203	6.5	1570
tt0028206	6.4	10
tt0028207	6.8	1098
tt0028208	6.1	30
tt0028210	4.4	11
tt0028211	5.9	28
tt0028212	7.1	13317
tt0028213	5.6	13
tt0028214	6.8	69
tt0028215	4.6	9
tt0028216	7.2	4569
tt0028217	6.7	197
tt0028218	4.6	48
tt0028219	6.1	1699
tt0028220	5.6	31
tt0028221	6.0	9
tt0028222	7.1	9
tt0028223	6.8	9
tt0028224	7.2	11
tt0028225	6.8	100
tt0028227	6.2	92
tt0028231	6.5	7208
tt0028232	5.6	25
tt0028233	6.1	72
tt0028234	6.6	10
tt0028237	7.1	95
tt0028238	5.6	21
tt0028240	6.8	292
tt0028241	4.6	189
tt0028243	6.2	95
tt0028245	5.9	87
tt0028246	6.3	48
tt0028247	7.0	12
tt0028248	4.2	28
tt0028249	7.4	2620
tt0028250	6.1	68
tt0028251	7.0	14
tt0028252	6.8	18
tt0028254	6.2	56
tt0028255	6.3	86
tt0028256	6.0	80
tt0028257	6.3	114
tt0028258	6.2	52
tt0028259	6.4	22
tt0028260	6.3	108
tt0028264	6.8	5
tt0028267	7.7	415
tt0028268	5.6	16
tt0028269	6.7	710
tt0028270	6.5	206
tt0028271	6.4	5
tt0028272	6.2	260
tt0028273	6.5	25
tt0028274	6.6	62
tt0028275	6.5	1189
tt0028276	6.0	27
tt0028277	7.7	457
tt0028279	6.5	126
tt0028281	6.4	46
tt0028282	6.6	261
tt0028283	5.3	125
tt0028284	6.1	99
tt0028285	6.3	12
tt0028286	5.9	117
tt0028287	7.0	6
tt0028288	6.6	43
tt0028289	5.4	9
tt0028290	6.0	111
tt0028291	6.0	387
tt0028292	5.6	30
tt0028294	7.0	157
tt0028296	7.2	178
tt0028297	5.1	7
tt0028298	4.8	10
tt0028299	6.6	13
tt0028300	6.7	15
tt0028301	4.7	27
tt0028302	7.1	59
tt0028303	4.8	6
tt0028304	5.7	7
tt0028305	5.5	238
tt0028306	6.6	42
tt0028307	7.0	7
tt0028308	5.8	25
tt0028310	6.4	368
tt0028311	5.8	44
tt0028312	6.2	39
tt0028313	7.3	2013
tt0028315	7.1	1120
tt0028316	5.3	6
tt0028317	7.2	5
tt0028321	6.4	357
tt0028323	5.2	154
tt0028324	5.9	30
tt0028325	5.7	54
tt0028326	6.6	9
tt0028328	4.4	16
tt0028329	5.9	72
tt0028330	6.4	1141
tt0028331	6.0	768
tt0028332	6.0	6
tt0028333	7.6	11185
tt0028334	6.3	100
tt0028335	7.2	20
tt0028336	4.8	6
tt0028338	5.9	9
tt0028339	5.9	42
tt0028342	5.5	28
tt0028343	5.6	28
tt0028345	6.7	2972
tt0028346	3.8	7328
tt0028347	6.3	126
tt0028348	6.4	36
tt0028352	6.7	607
tt0028353	6.4	198
tt0028354	5.9	225
tt0028355	7.2	1983
tt0028356	7.5	2089
tt0028357	6.8	47
tt0028358	6.7	6441
tt0028359	6.6	89
tt0028360	6.3	78
tt0028362	5.6	7
tt0028363	6.1	13
tt0028364	6.5	12
tt0028365	6.4	591
tt0028366	6.5	11
tt0028367	7.2	531
tt0028368	7.1	1041
tt0028369	6.7	6
tt0028370	7.2	12
tt0028371	6.7	360
tt0028372	6.9	95
tt0028373	6.7	1092
tt0028375	6.4	58
tt0028376	6.0	89
tt0028377	7.2	109
tt0028378	7.7	1603
tt0028380	6.4	60
tt0028381	7.1	33
tt0028382	5.1	14
tt0028383	6.1	121
tt0028384	7.1	11
tt0028386	6.5	11
tt0028387	6.3	12
tt0028388	7.0	44
tt0028389	7.1	247
tt0028390	7.0	775
tt0028391	6.3	45
tt0028392	6.3	11
tt0028393	5.2	27
tt0028395	6.8	41
tt0028396	5.6	22
tt0028398	6.2	151
tt0028399	5.5	115
tt0028400	7.2	120
tt0028401	6.8	941
tt0028402	5.4	75
tt0028403	5.8	88
tt0028404	5.3	22
tt0028405	5.6	218
tt0028406	6.8	31
tt0028407	5.5	77
tt0028409	6.2	6
tt0028412	4.7	23
tt0028413	6.9	165
tt0028416	6.5	359
tt0028417	6.9	11
tt0028419	6.5	16
tt0028420	6.8	486
tt0028422	6.4	25
tt0028423	5.5	58
tt0028425	5.6	29
tt0028426	6.2	424
tt0028428	5.4	32
tt0028429	7.2	101
tt0028430	6.1	17
tt0028431	5.9	49
tt0028432	6.4	44
tt0028433	6.4	119
tt0028436	7.1	778
tt0028438	6.9	225
tt0028439	6.7	19
tt0028440	6.4	18
tt0028441	5.1	59
tt0028442	6.5	346
tt0028443	6.7	25
tt0028444	4.8	445
tt0028445	7.7	5148
tt0028446	6.3	72
tt0028447	6.7	378
tt0028448	5.1	14
tt0028451	5.4	23
tt0028452	6.2	22
tt0028454	6.5	141
tt0028455	6.1	153
tt0028456	5.3	14
tt0028457	6.3	50
tt0028458	7.5	6
tt0028461	5.6	12
tt0028464	6.0	207
tt0028466	6.0	62
tt0028467	6.5	122
tt0028468	5.9	22
tt0028469	6.9	188
tt0028471	6.8	155
tt0028472	7.4	5
tt0028473	7.0	90
tt0028478	6.7	2130
tt0028479	6.6	183
tt0028480	7.0	96
tt0028481	6.0	86
tt0028482	5.7	90
tt0028483	5.7	73
tt0028484	6.7	114
tt0028486	6.4	441
tt0028487	6.5	6
tt0028490	7.2	36
tt0028491	5.8	24
tt0028492	5.4	87
tt0028493	7.1	153
tt0028494	5.6	59
tt0028495	6.2	28
tt0028496	6.5	247
tt0028498	6.3	48
tt0028499	6.7	230
tt0028500	5.7	11
tt0028501	6.1	34
tt0028502	6.4	14
tt0028503	5.1	19
tt0028504	7.3	426
tt0028505	7.1	2824
tt0028506	5.5	23
tt0028507	4.8	11
tt0028508	4.6	34
tt0028509	6.7	323
tt0028510	6.1	770
tt0028511	6.3	309
tt0028512	6.3	53
tt0028513	6.0	124
tt0028514	6.8	13
tt0028515	6.5	14
tt0028517	6.5	569
tt0028518	5.9	9
tt0028519	6.2	49
tt0028521	5.4	56
tt0028522	5.5	71
tt0028523	5.8	83
tt0028524	6.8	11
tt0028525	6.4	32
tt0028526	6.4	99
tt0028527	7.1	83
tt0028528	6.4	22
tt0028533	5.2	115
tt0028534	6.0	58
tt0028537	7.0	13
tt0028538	5.8	6
tt0028540	5.1	33
tt0028541	5.6	39
tt0028542	5.6	16
tt0028543	6.0	8
tt0028544	7.2	18
tt0028545	5.6	18
tt0028548	5.9	11
tt0028550	6.5	22
tt0028552	6.4	12
tt0028553	4.1	31
tt0028554	5.9	69
tt0028555	6.5	364
tt0028556	6.5	19
tt0028557	5.7	123
tt0028558	6.7	149
tt0028559	6.2	187
tt0028560	5.6	5
tt0028564	5.7	118
tt0028566	6.4	476
tt0028567	6.9	130
tt0028568	5.4	116
tt0028571	5.7	10
tt0028573	6.3	20
tt0028574	5.1	35
tt0028575	7.2	1938
tt0028576	6.6	17
tt0028578	5.8	71
tt0028579	6.1	482
tt0028580	6.0	6
tt0028582	4.9	117
tt0028583	6.2	49
tt0028584	5.5	22
tt0028585	6.4	14
tt0028587	6.2	231
tt0028588	6.4	14
tt0028589	4.6	322
tt0028592	4.8	49
tt0028593	6.7	46
tt0028596	5.6	71
tt0028597	7.7	16368
tt0028599	6.4	246
tt0028600	7.3	425
tt0028601	5.8	79
tt0028603	6.1	216
tt0028604	5.7	36
tt0028606	7.1	8
tt0028607	5.4	194
tt0028611	7.3	13
tt0028612	7.0	36
tt0028613	7.3	12
tt0028614	5.8	31
tt0028615	5.5	38
tt0028616	6.7	148
tt0028617	5.8	8
tt0028618	6.0	156
tt0028620	6.9	198
tt0028622	6.9	111
tt0028623	6.2	165
tt0028624	6.7	522
tt0028625	5.4	7
tt0028626	6.9	17
tt0028627	5.7	19
tt0028628	6.5	456
tt0028629	6.1	84
tt0028630	7.4	29
tt0028631	6.4	21
tt0028632	7.4	225
tt0028634	5.9	57
tt0028635	6.2	31
tt0028636	7.4	12
tt0028637	5.1	119
tt0028638	5.5	26
tt0028639	6.2	49
tt0028640	4.0	15
tt0028641	6.7	10
tt0028642	5.2	11
tt0028644	6.5	53
tt0028645	5.0	52
tt0028646	6.0	175
tt0028647	7.1	24
tt0028648	5.4	37
tt0028649	5.9	57
tt0028650	7.2	141
tt0028651	6.2	114
tt0028653	5.7	725
tt0028654	7.0	8
tt0028655	6.8	10
tt0028656	5.5	29
tt0028657	6.2	32
tt0028659	6.5	757
tt0028660	6.0	8
tt0028661	6.1	775
tt0028662	5.7	176
tt0028663	6.8	93
tt0028665	6.8	966
tt0028666	5.9	38
tt0028667	6.0	515
tt0028668	6.1	682
tt0028669	6.2	272
tt0028670	5.9	484
tt0028671	6.0	82
tt0028674	6.5	60
tt0028676	6.7	495
tt0028677	5.9	99
tt0028678	5.0	28
tt0028679	5.8	183
tt0028680	6.8	30
tt0028681	6.5	8
tt0028683	7.5	6760
tt0028685	6.4	109
tt0028687	6.9	27
tt0028688	5.9	54
tt0028690	4.4	46
tt0028691	8.0	8024
tt0028692	6.2	105
tt0028693	6.5	71
tt0028695	6.3	346
tt0028696	7.1	349
tt0028697	7.8	432
tt0028701	7.2	6
tt0028704	6.7	9
tt0028705	6.3	48
tt0028707	7.0	1258
tt0028708	7.2	1404
tt0028709	7.2	1235
tt0028710	7.2	9
tt0028711	6.1	47
tt0028712	5.4	21
tt0028713	5.5	73
tt0028714	7.4	39
tt0028715	5.6	92
tt0028717	5.6	42
tt0028718	4.3	24
tt0028719	6.2	32
tt0028721	6.0	12
tt0028722	6.0	5
tt0028724	5.3	179
tt0028725	4.3	51
tt0028726	7.5	1794
tt0028728	5.8	16
tt0028729	6.8	119
tt0028730	7.2	6
tt0028732	6.3	49
tt0028733	6.9	35
tt0028736	6.5	22
tt0028737	7.3	1024
tt0028739	6.6	1252
tt0028740	6.7	9
tt0028741	6.0	5
tt0028742	6.2	32
tt0028743	6.6	8
tt0028744	6.2	10
tt0028745	4.9	10
tt0028746	7.0	8
tt0028747	7.1	30
tt0028748	6.4	36
tt0028749	7.2	21
tt0028750	5.2	6
tt0028753	5.0	83
tt0028754	5.0	8
tt0028755	4.1	136
tt0028756	6.1	14
tt0028757	6.9	1610
tt0028758	6.0	94
tt0028759	5.7	84
tt0028760	5.9	24
tt0028761	6.4	190
tt0028763	5.7	36
tt0028764	5.4	151
tt0028765	7.1	15
tt0028767	6.3	1012
tt0028768	5.9	38
tt0028770	6.7	169
tt0028771	6.3	6
tt0028772	7.6	12203
tt0028773	7.3	5554
tt0028774	6.8	38
tt0028776	5.3	107
tt0028779	5.5	15
tt0028780	6.7	90
tt0028782	5.5	18
tt0028783	6.3	86
tt0028784	5.1	77
tt0028785	6.7	517
tt0028786	6.5	6
tt0028787	6.3	72
tt0028788	6.1	211
tt0028789	5.9	87
tt0028791	8.0	514
tt0028793	7.0	6
tt0028794	6.1	66
tt0028795	6.2	12
tt0028796	6.8	718
tt0028797	5.8	13
tt0028798	5.4	45
tt0028799	6.1	117
tt0028800	6.5	685
tt0028802	4.7	28
tt0028803	6.1	40
tt0028804	7.1	1682
tt0028805	5.6	8
tt0028806	6.6	191
tt0028807	6.2	163
tt0028808	6.0	114
tt0028809	6.5	78
tt0028810	5.9	16
tt0028812	6.2	16
tt0028814	6.1	32
tt0028815	6.7	29
tt0028816	7.7	2654
tt0028817	6.0	62
tt0028818	7.3	1509
tt0028819	6.0	163
tt0028820	5.9	149
tt0028821	6.2	16
tt0028827	6.6	639
tt0028828	7.8	19
tt0028829	6.6	500
tt0028830	6.1	65
tt0028832	5.9	9
tt0028833	7.2	17
tt0028835	6.8	144
tt0028836	5.9	154
tt0028838	7.3	54
tt0028841	6.4	60
tt0028842	6.6	1323
tt0028843	6.7	201
tt0028844	7.0	54
tt0028845	5.8	51
tt0028846	6.3	43
tt0028847	7.2	278
tt0028848	4.7	7
tt0028849	5.3	7
tt0028850	6.8	511
tt0028851	6.9	11
tt0028852	6.7	181
tt0028854	5.7	19
tt0028855	6.7	9
tt0028856	6.6	57
tt0028857	6.0	8
tt0028859	6.5	76
tt0028860	6.2	105
tt0028861	7.4	9
tt0028865	5.6	30
tt0028866	6.5	27
tt0028868	5.7	120
tt0028870	5.2	31
tt0028872	6.5	1500
tt0028873	7.0	323
tt0028874	6.2	325
tt0028875	7.6	121
tt0028876	6.1	83
tt0028877	7.3	55
tt0028878	7.4	14
tt0028879	5.0	8
tt0028880	6.4	159
tt0028882	6.4	301
tt0028883	5.8	5
tt0028884	5.2	22
tt0028886	7.2	128
tt0028887	6.2	120
tt0028888	6.5	76
tt0028890	5.4	27
tt0028891	6.2	279
tt0028893	6.8	124
tt0028894	6.0	80
tt0028895	7.0	9
tt0028896	7.6	87
tt0028902	4.8	6
tt0028904	6.7	15
tt0028905	7.0	104
tt0028906	7.2	25
tt0028907	6.1	137
tt0028908	6.8	6
tt0028909	8.0	18
tt0028912	7.3	25
tt0028913	6.8	8
tt0028914	5.6	41
tt0028915	6.2	41
tt0028916	7.8	8
tt0028918	7.1	79
tt0028919	7.1	12
tt0028920	6.7	74
tt0028923	6.4	9
tt0028925	6.2	166
tt0028927	5.9	50
tt0028929	5.3	22
tt0028930	5.4	21
tt0028931	6.5	60
tt0028932	6.5	12
tt0028933	6.1	56
tt0028934	5.8	115
tt0028935	6.3	25
tt0028936	6.3	21
tt0028937	7.7	124
tt0028938	6.1	7
tt0028939	6.5	168
tt0028940	7.2	31
tt0028941	5.9	179
tt0028942	5.8	64
tt0028943	5.6	52
tt0028944	7.5	4175
tt0028945	6.8	365
tt0028946	6.4	15
tt0028947	7.8	416
tt0028949	6.6	21
tt0028950	8.1	31283
tt0028951	5.8	39
tt0028952	6.4	36
tt0028953	6.9	504
tt0028955	6.8	488
tt0028956	6.0	84
tt0028957	6.5	81
tt0028958	6.3	451
tt0028959	6.8	107
tt0028960	7.9	535
tt0028966	7.3	462
tt0028967	5.9	38
tt0028968	6.0	29
tt0028969	5.7	35
tt0028970	6.0	71
tt0028971	6.1	85
tt0028973	6.7	20
tt0028974	6.0	445
tt0028976	6.8	5
tt0028977	6.4	25
tt0028978	7.3	20
tt0028980	7.3	332
tt0028981	7.1	889
tt0028982	6.0	63
tt0028983	7.3	46
tt0028984	5.8	9
tt0028985	5.9	30
tt0028986	6.7	49
tt0028987	7.7	176
tt0028988	7.3	3774
tt0028992	5.7	18
tt0028993	5.8	40
tt0028994	5.7	48
tt0028995	5.5	39
tt0028996	6.6	17
tt0028997	5.3	68
tt0028998	5.8	120
tt0028999	6.2	24
tt0029000	6.4	217
tt0029001	7.0	108
tt0029002	7.4	1317
tt0029003	7.2	29
tt0029004	7.0	100
tt0029005	5.3	77
tt0029006	5.0	190
tt0029008	6.6	7
tt0029009	5.6	101
tt0029010	6.4	581
tt0029011	6.0	86
tt0029012	6.4	99
tt0029014	6.1	9
tt0029019	5.7	124
tt0029020	7.2	103
tt0029021	7.5	145
tt0029022	6.0	80
tt0029023	5.1	16
tt0029024	6.7	19
tt0029025	7.5	34
tt0029026	5.9	124
tt0029027	6.7	188
tt0029028	5.1	252
tt0029030	7.2	2137
tt0029032	7.4	10
tt0029033	4.0	5
tt0029034	6.2	129
tt0029035	7.2	178
tt0029036	6.1	321
tt0029037	7.1	186
tt0029038	6.3	148
tt0029039	7.1	69
tt0029040	6.2	167
tt0029041	5.2	6
tt0029043	6.3	95
tt0029044	6.5	124
tt0029046	6.2	155
tt0029047	6.8	1934
tt0029050	7.0	405
tt0029052	4.4	40
tt0029053	4.3	15
tt0029054	6.6	20
tt0029055	5.3	11
tt0029056	6.3	326
tt0029057	6.7	31
tt0029058	7.5	1857
tt0029060	6.3	13
tt0029061	6.5	222
tt0029062	6.5	8
tt0029064	6.1	206
tt0029065	7.1	27
tt0029066	6.5	94
tt0029068	6.0	15
tt0029069	6.1	11
tt0029070	6.4	17
tt0029071	4.7	29
tt0029072	6.7	145
tt0029073	7.0	63
tt0029074	6.7	60
tt0029075	6.5	8
tt0029076	4.3	15
tt0029077	7.2	191
tt0029078	6.2	74
tt0029079	6.9	25
tt0029080	7.2	2671
tt0029081	6.3	964
tt0029082	6.4	283
tt0029083	6.6	28
tt0029084	5.6	38
tt0029085	5.7	6
tt0029086	5.0	11
tt0029087	6.8	1067
tt0029088	5.5	6
tt0029089	6.8	47
tt0029090	3.8	5
tt0029091	6.6	7
tt0029092	6.1	62
tt0029093	7.3	17
tt0029094	6.4	12
tt0029096	6.8	40
tt0029097	5.3	36
tt0029098	6.4	29
tt0029099	7.4	167
tt0029102	6.3	138
tt0029103	6.6	9
tt0029104	7.0	8
tt0029105	6.1	16
tt0029107	6.8	6
tt0029108	6.4	116
tt0029109	5.7	82
tt0029110	7.0	5
tt0029111	5.3	76
tt0029112	5.2	72
tt0029114	6.0	21
tt0029115	7.2	10
tt0029116	7.0	20
tt0029117	5.7	27
tt0029118	6.8	1226
tt0029119	6.4	174
tt0029120	6.5	1026
tt0029121	6.4	8
tt0029122	5.8	26
tt0029123	6.1	32
tt0029124	5.3	29
tt0029125	5.9	44
tt0029126	5.7	45
tt0029127	5.8	24
tt0029129	6.1	32
tt0029130	5.5	61
tt0029132	6.4	232
tt0029133	6.4	54
tt0029135	6.0	22
tt0029137	6.6	17
tt0029141	5.8	5
tt0029143	4.9	31
tt0029144	5.4	76
tt0029145	5.9	123
tt0029146	7.2	6340
tt0029147	6.7	30
tt0029148	5.8	125
tt0029149	7.0	543
tt0029150	6.7	55
tt0029151	7.1	233
tt0029153	5.4	26
tt0029154	6.6	321
tt0029155	6.4	37
tt0029157	6.1	255
tt0029158	5.4	232
tt0029159	6.1	135
tt0029160	7.4	26
tt0029161	7.7	1602
tt0029162	7.7	11241
tt0029163	5.5	29
tt0029164	7.2	173
tt0029165	7.1	508
tt0029166	5.2	178
tt0029167	6.3	112
tt0029168	6.7	33
tt0029169	6.6	27
tt0029170	6.7	21
tt0029171	6.5	431
tt0029174	6.0	32
tt0029176	5.1	15
tt0029177	6.0	78
tt0029178	7.2	22
tt0029179	7.1	368
tt0029186	7.5	60
tt0029188	7.3	740
tt0029189	7.0	11
tt0029190	6.5	314
tt0029191	7.7	89
tt0029192	8.2	6499
tt0029193	6.1	120
tt0029194	6.6	9
tt0029196	5.9	117
tt0029197	7.0	15
tt0029199	5.8	60
tt0029200	6.4	27
tt0029201	7.0	1180
tt0029202	6.3	40
tt0029204	5.7	126
tt0029205	5.0	5
tt0029206	6.2	72
tt0029207	5.4	292
tt0029209	6.1	91
tt0029210	7.1	641
tt0029211	6.3	74
tt0029214	6.7	60
tt0029215	6.6	14
tt0029217	7.2	2972
tt0029218	6.6	98
tt0029219	4.7	90
tt0029220	6.9	10
tt0029222	7.3	901
tt0029223	5.9	75
tt0029224	6.1	76
tt0029225	6.3	15
tt0029226	5.6	33
tt0029228	6.4	11
tt0029229	6.2	51
tt0029230	4.6	5
tt0029231	5.8	98
tt0029232	5.7	9
tt0029234	5.6	10
tt0029235	6.2	37
tt0029237	6.6	429
tt0029238	6.1	101
tt0029240	6.3	35
tt0029241	6.3	34
tt0029244	6.2	6
tt0029245	5.4	75
tt0029246	6.4	47
tt0029247	6.9	7
tt0029248	6.1	44
tt0029250	6.9	20
tt0029252	6.7	7
tt0029253	5.6	67
tt0029256	6.3	30
tt0029257	7.3	839
tt0029259	6.1	9
